country_id_alp3,year,value
guy,2000,712667897
guy,2001,712167576
guy,2002,726131435
guy,2003,743064077
guy,2004,787814379
guy,2005,824880550
guy,2006,2379818383
guy,2007,2730971150
guy,2008,3025187924
guy,2009,3165663153
guy,2010,3432913073
guy,2011,3691384318
guy,2012,4063089192
guy,2013,4167800259
guy,2014,4127659492
guy,2015,4279840194
guy,2016,4482697337
guy,2017,4748174334
guy,2018,4787636237
guy,2019,5173760192
guy,2020,5471256595
hkg,1960,1320796652
hkg,1961,1383681651
hkg,1962,1612346412
hkg,1963,1935298266
hkg,1964,2206466461
hkg,1965,2435078534
hkg,1966,2489845017
hkg,1967,2692474989
hkg,1968,2716964388
hkg,1969,3189740055
hkg,1970,3800766536
hkg,1971,4476001946
hkg,1972,5710107420
hkg,1973,8030117556
hkg,1974,9388663646
hkg,1975,10048022370
hkg,1976,12876366009
hkg,1977,15719433719
hkg,1978,18315007366
hkg,1979,22526035941
hkg,1980,28861759209
hkg,1981,31055409443
hkg,1982,32291306282
hkg,1983,29907091340
hkg,1984,33511383986
hkg,1985,35699543051
hkg,1986,41075570592
hkg,1987,50622571586
hkg,1988,59707404561
hkg,1989,68790369107
hkg,1990,76928290842
hkg,1991,88959620136
hkg,1992,104272278635
hkg,1993,120353947981
hkg,1994,135812069769
hkg,1995,144652912433
hkg,1996,159717233622
hkg,1997,177352785420
hkg,1998,168886163222
hkg,1999,165768095392
hkg,2000,171668164083
hkg,2001,169403241524
hkg,2002,166349228737
hkg,2003,161384522525
hkg,2004,169099768875
hkg,2005,181570082162
hkg,2006,193536265094
hkg,2007,211597405594
hkg,2008,219279678430
hkg,2009,214046415026
hkg,2010,228637697575
hkg,2011,248513617677
hkg,2012,262629441493
hkg,2013,275696879835
hkg,2014,291459356985
hkg,2015,309383627029
hkg,2016,320837638329
hkg,2017,341244161577
hkg,2018,361691522613
hkg,2019,363016373359
hkg,2020,346585881504
hnd,1960,335650000
hnd,1961,356200000
hnd,1962,387750000
hnd,1963,410200000
hnd,1964,457000000
hnd,1965,508650000
hnd,1966,549950000
hnd,1967,598100000
hnd,1968,646800000
hnd,1969,668000050
hnd,1970,723000000
hnd,1971,731000000
hnd,1972,802999950
hnd,1973,912499950
hnd,1974,1034500000
hnd,1975,1124000000
hnd,1976,1347999950
hnd,1977,1669499950
hnd,1978,3097242093
hnd,1979,3544281976
hnd,1980,3968160046
hnd,1981,4043894879
hnd,1982,4266503526
hnd,1983,4476697185
hnd,1984,4915311846
hnd,1985,5278120713
hnd,1986,5677828959
hnd,1987,6190521241
hnd,1988,5902717092
hnd,1989,5432344902
hnd,1990,4923009552
hnd,1991,4648668479
hnd,1992,4943700431
hnd,1993,4926728933
hnd,1994,4642280682
hnd,1995,5347445005
hnd,1996,5215028986
hnd,1997,5737099650
hnd,1998,6366340266
hnd,1999,6414520530
hnd,2000,7103826902
hnd,2001,7565854724
hnd,2002,7775251510
hnd,2003,8140278401
hnd,2004,8772169959
hnd,2005,9672023050
hnd,2006,10841724917
hnd,2007,12275500116
hnd,2008,13789443623
hnd,2009,14486159608
hnd,2010,15729649159
hnd,2011,17588098575
hnd,2012,18400538859
hnd,2013,18372173381
hnd,2014,19618567250
hnd,2015,20833948800
hnd,2016,21566622850
hnd,2017,22975415842
hnd,2018,23900438564
hnd,2019,24915522849
hnd,2020,23662231634
hrv,1995,22717081925
hrv,1996,24075166261
hrv,1997,24091170703
hrv,1998,25792876644
hrv,1999,23677307509
hrv,2000,21839780971
hrv,2001,23273640257
hrv,2002,27074550258
hrv,2003,34985749883
hrv,2004,41958833541
hrv,2005,45780237257
hrv,2006,50860788253
hrv,2007,60542673503
hrv,2008,70750646248
hrv,2009,63084004705
hrv,2010,60426018629
hrv,2011,63169910822
hrv,2012,57192346923
hrv,2013,58889082315
hrv,2014,58330289757
hrv,2015,50163192883
hrv,2016,52295158344
hrv,2017,56214427431
hrv,2018,62247874949
hrv,2019,62246206341
hrv,2020,57203783203
hti,1960,273187200
hti,1961,271066000
hti,1962,281896800
hti,1963,294883400
hti,1964,325281200
hti,1965,353251800
hti,1966,368948600
hti,1967,369124200
hti,1968,367968800
hti,1969,391820400
hti,1970,331200000
hti,1971,362800000
hti,1972,372000000
hti,1973,466800000
hti,1974,565400000
hti,1975,681400000
hti,1976,879000000
hti,1977,947000000
hti,1978,974200000
hti,1979,1080600000
hti,1980,1383800000
hti,1981,1479400000
hti,1982,1474200000
hti,1983,1623600000
hti,1984,1816200000
hti,1985,2009400000
hti,1986,2318000000
hti,1987,2047200000
hti,1988,2613926800
hti,1989,2736243800
hti,1990,3096289800
hti,1991,3473540602
hti,1992,2257121668
hti,1993,1878248741
hti,1994,2167564195
hti,1995,2813313279
hti,1996,2907514523
hti,1997,3338938830
hti,1998,3723909227
hti,1999,4153736347
hti,2000,6813577558
hti,2001,6331961555
hti,2002,6058134467
hti,2003,4826827577
hti,2004,6036959915
hti,2005,7184064657
hti,2006,7518107787
hti,2007,9522763154
hti,2008,10485225353
hti,2009,11597014807
hti,2010,11859315079
hti,2011,13008754111
hti,2012,13708926466
hti,2013,14902474091
hti,2014,15139264670
hti,2015,14833154472
hti,2016,13987693739
hti,2017,15035560373
hti,2018,16455034353
hti,2019,14785839383
hti,2020,14508218017
hun,1991,34753569693
hun,1992,38730585922
hun,1993,40124916941
hun,1994,43166678735
hun,1995,46425677734
hun,1996,46658755152
hun,1997,47296952929
hun,1998,48706787306
hun,1999,49073380174
hun,2000,47218405892
hun,2001,53749989092
hun,2002,67608919144
hun,2003,85302003908
hun,2004,104141042626
hun,2005,113236711636
hun,2006,115751266695
hun,2007,140227560615
hun,2008,158374419641
hun,2009,131114229049
hun,2010,132231134159
hun,2011,141999960210
hun,2012,128857370477
hun,2013,135732595722
hun,2014,141078984817
hun,2015,125210324613
hun,2016,128636108315
hun,2017,143136245597
hun,2018,160586833778
hun,2019,163526491433
hun,2020,155808436238
idn,1967,5667756645
idn,1968,7076465295
idn,1969,8337423313
idn,1970,9150684932
idn,1971,9333536360
idn,1972,10997590361
idn,1973,16273253012
idn,1974,25802409639
idn,1975,30463855422
idn,1976,37269156627
idn,1977,45808915663
idn,1978,51455719100
idn,1979,51400186379
idn,1980,72482337370
idn,1981,85518233451
idn,1982,90158449307
idn,1983,81052283405
idn,1984,84853699994
idn,1985,85289491750
idn,1986,79954072570
idn,1987,75929617577
idn,1988,84300174477
idn,1989,94451427898
idn,1990,106140727357
idn,1991,116621996217
idn,1992,128026966580
idn,1993,158006700302
idn,1994,176892143932
idn,1995,202132028723
idn,1996,227369679375
idn,1997,215748998610
idn,1998,95445547873
idn,1999,140001351215
idn,2000,165021012078
idn,2001,160446947785
idn,2002,195660611165
idn,2003,234772463824
idn,2004,256836875295
idn,2005,285868618224
idn,2006,364570514305
idn,2007,432216737775
idn,2008,510228634992
idn,2009,539580085612
idn,2010,755094160363
idn,2011,892969107923
idn,2012,917869910106
idn,2013,912524136718
idn,2014,890814755233
idn,2015,860854235065
idn,2016,931877364178
idn,2017,1015618742566
idn,2018,1042271531012
idn,2019,1119091259075
idn,2020,1058423838345
ind,1960,37029883875
ind,1961,39232435784
ind,1962,42161481859
ind,1963,48421923459
ind,1964,56480289941
ind,1965,59554854575
ind,1966,45865462034
ind,1967,50134942203
ind,1968,53085455871
ind,1969,58447995017
ind,1970,62422483055
ind,1971,67350988021
ind,1972,71463193830
ind,1973,85515269586
ind,1974,99525899116
ind,1975,98472796457
ind,1976,102717164466
ind,1977,121487322474
ind,1978,137300295308
ind,1979,152991653793
ind,1980,186325345090
ind,1981,193490610032
ind,1982,200715145361
ind,1983,218262273410
ind,1984,212158234164
ind,1985,232511877842
ind,1986,248985994044
ind,1987,279033584092
ind,1988,296588994812
ind,1989,296042354986
ind,1990,320979026420
ind,1991,270105341879
ind,1992,288208430384
ind,1993,279296022988
ind,1994,327275583540
ind,1995,360281952717
ind,1996,392897054348
ind,1997,415867753864
ind,1998,421351477505
ind,1999,458820417338
ind,2000,468394937262
ind,2001,485441014539
ind,2002,514937948870
ind,2003,607699285434
ind,2004,709148514805
ind,2005,820381595513
ind,2006,940259888792
ind,2007,1216735441525
ind,2008,1198895582138
ind,2009,1341886602799
ind,2010,1675615335601
ind,2011,1823049927771
ind,2012,1827637859136
ind,2013,1856722121395
ind,2014,2039127446299
ind,2015,2103587813813
ind,2016,2294797980509
ind,2017,2651472946375
ind,2018,2701111782775
ind,2019,2870504096718
ind,2020,2660245248868
irl,1960,1939329775
irl,1961,2088012282
irl,1962,2260349684
irl,1963,2430843768
irl,1964,2766608946
irl,1965,2945704143
irl,1966,3104034393
irl,1967,3343636773
irl,1968,3278584478
irl,1969,3787077344
irl,1970,4395995086
irl,1971,5098250287
irl,1972,6318060582
irl,1973,7481173066
irl,1974,7896860615
irl,1975,9483808362
irl,1976,9453756015
irl,1977,11248340431
irl,1978,14647996074
irl,1979,18319334300
irl,1980,21747855640
irl,1981,20670190138
irl,1982,21474752962
irl,1983,20766047764
irl,1984,20106648455
irl,1985,21270013326
irl,1986,28714571852
irl,1987,33920518493
irl,1988,37772896221
irl,1989,39238392678
irl,1990,49305632408
irl,1991,49787501584
irl,1992,55918538121
irl,1993,52417477614
irl,1994,57097656066
irl,1995,69139823232
irl,1996,75790786290
irl,1997,82856648758
irl,1998,90199410116
irl,1999,98860565736
irl,2000,99958806891
irl,2001,109252057271
irl,2002,127985972144
irl,2003,164307961625
irl,2004,194015335237
irl,2005,211797991543
irl,2006,231986253920
irl,2007,269736375582
irl,2008,274326912260
irl,2009,235509465129
irl,2010,221659742985
irl,2011,238662833334
irl,2012,225509709551
irl,2013,238211547206
irl,2014,258625192664
irl,2015,291462799329
irl,2016,298725229419
irl,2017,334602299873
irl,2018,384853685231
irl,2019,399122063504
irl,2020,425888950992
irn,1960,4199134390
irn,1961,4426949095
irn,1962,4693566416
irn,1963,4928628018
irn,1964,5379845648
irn,1965,6197319929
irn,1966,6789938672
irn,1967,7555383690
irn,1968,8623172960
irn,1969,9743089607
irn,1970,10976245154
irn,1971,13731801564
irn,1972,17153463263
irn,1973,27081698250
irn,1974,46209092072
irn,1975,51776222350
irn,1976,68055295081
irn,1977,80600122702
irn,1978,77994316621
irn,1979,90391877326
irn,1980,94362275580
irn,1981,100499312750
irn,1982,125948756439
irn,1983,156365156618
irn,1984,162276728620
irn,1985,180183629600
irn,1986,209094561833
irn,1987,134009995923
irn,1988,123057861334
irn,1989,120496362916
irn,1990,124813263926
irn,1993,63743623232
irn,1994,71841461173
irn,1995,96419225744
irn,1996,120403931885
irn,1997,113919163421
irn,1998,110276913363
irn,1999,113848450088
irn,2000,109591707802
irn,2001,126878750296
irn,2002,128626917504
irn,2003,153544751395
irn,2004,190043433965
irn,2005,226452138292
irn,2006,266298911661
irn,2007,349881601459
irn,2008,412336172447
irn,2009,416397025729
irn,2010,486807615326
irn,2011,580764902917
irn,2012,598868460913
irn,2013,460293149324
irn,2014,432687036178
irn,2015,384951479697
irn,2016,417983583566
irn,2017,445345256459
irn,2018,294356680625
irn,2019,258245497664
irn,2020,203471303952
irq,1962,1954634836
irq,1963,1978437693
irq,1964,2340521143
irq,1968,2896947634
irq,1969,3008120975
irq,1970,3281713806
irq,1971,3865346535
irq,1972,4113848002
irq,1973,5134367778
irq,1974,11516762614
irq,1975,13458516763
irq,1976,17754825601
irq,1977,19838130715
irq,1978,23762275652
irq,1979,37816457839
irq,1980,52569000000
irq,1981,37823000000
irq,1982,42382333333
irq,1983,40712903226
irq,1984,46938387097
irq,1985,48425161290
irq,1986,47264516129
irq,1987,56774193548
irq,1988,62684516129
irq,1989,65831935484
irq,1990,180408064516
irq,1991,407796350
irq,1992,553671958
irq,1993,1031944881
irq,1994,3991349283
irq,1995,12894029888
irq,1996,10433698621
irq,1997,20764857056
irq,1998,20617405044
irq,1999,36881601584
irq,2000,48364250944
irq,2001,36176430129
irq,2002,32928454672
irq,2003,21921569479
irq,2004,36627901762
irq,2005,49954890353
irq,2006,65140147197
irq,2007,88837055195
irq,2008,131614433712
irq,2009,111657581662
irq,2010,138516722650
irq,2011,185749664444
irq,2012,218002481738
irq,2013,234637675129
irq,2014,228415656175
irq,2015,166774109674
irq,2016,166602488748
irq,2017,187217660051
irq,2018,227367469034
irq,2019,235097182234
irq,2020,166756984396
isl,1960,248434097
isl,1961,253885656
isl,1962,284916516
isl,1963,340061650
isl,1964,434267937
isl,1965,523694949
isl,1966,628893310
isl,1967,621225962
isl,1968,474399472
isl,1969,414709311
isl,1970,526704545
isl,1971,670251136
isl,1972,839652164
isl,1973,1154440253
isl,1974,1515190595
isl,1975,1406875081
isl,1976,1669488390
isl,1977,2208509076
isl,1978,2511826196
isl,1979,2853435054
isl,1980,3381419043
isl,1981,3492997010
isl,1982,3206626564
isl,1983,2765950295
isl,1984,2864441356
isl,1985,2984052332
isl,1986,3989622715
isl,1987,5520318353
isl,1988,6106635770
isl,1989,5672569396
isl,1990,6468736287
isl,1991,6909730237
isl,1992,7080981669
isl,1993,6218581472
isl,1994,6389460286
isl,1995,7123633356
isl,1996,7426081278
isl,1997,7569666974
isl,1998,8503693099
isl,1999,8982047589
isl,2000,9025660362
isl,2001,8234846805
isl,2002,9318395055
isl,2003,11429333038
isl,2004,13825302536
isl,2005,16852963067
isl,2006,17465318552
isl,2007,21652505597
isl,2008,18074622987
isl,2009,13154414219
isl,2010,13751161918
isl,2011,15221622926
isl,2012,14751508134
isl,2013,16125060515
isl,2014,17867662178
isl,2015,17517210519
isl,2016,20793168031
isl,2017,24728285177
isl,2018,26267063758
isl,2019,24857740445
isl,2020,21718075725
isr,1960,2598500000
isr,1961,3138500000
isr,1962,2510000000
isr,1963,2992333333
isr,1964,3405333333
isr,1965,3663333333
isr,1966,3980000000
isr,1967,4030000000
isr,1968,4619000000
isr,1969,5329333333
isr,1995,100605702521
isr,1996,110180666416
isr,1997,114753492202
isr,1998,115999082656
isr,1999,117166318091
isr,2000,132455662080
isr,2001,130816321183
isr,2002,121148475242
isr,2003,127046633803
isr,2004,135571348059
isr,2005,142657069100
isr,2006,154145495309
isr,2007,179161786957
isr,2008,216711549610
isr,2009,207953439209
isr,2010,234654589560
isr,2011,262293871093
isr,2012,258417104164
isr,2013,294167366504
isr,2014,310944937638
isr,2015,300078278118
isr,2016,319024417317
isr,2017,355277223507
isr,2018,373641241441
isr,2019,397934596953
isr,2020,407100736594
ita,1960,40385288344
ita,1961,44842760293
ita,1962,50383891899
ita,1963,57710743060
ita,1964,63175417019
ita,1965,67978153851
ita,1966,73654870011
ita,1967,81133120065
ita,1968,87942231678
ita,1969,97085082807
ita,1970,113395315985
ita,1971,124672365793
ita,1972,145260039841
ita,1973,175492055795
ita,1974,199564489431
ita,1975,227695851127
ita,1976,224717278437
ita,1977,257596313364
ita,1978,315058323066
ita,1979,393677161501
ita,1980,477256775944
ita,1981,430702851303
ita,1982,427272645669
ita,1983,443042373789
ita,1984,437887689002
ita,1985,452217492141
ita,1986,640386352773
ita,1987,805713128174
ita,1988,891608957156
ita,1989,928661332204
ita,1990,1181222653523
ita,1991,1246220156079
ita,1992,1320161644933
ita,1993,1064958075551
ita,1994,1099216688281
ita,1995,1174662070605
ita,1996,1312426527795
ita,1997,1241879604366
ita,1998,1270052525928
ita,1999,1252023758790
ita,2000,1143829832320
ita,2001,1167012796421
ita,2002,1270712309430
ita,2003,1574145823928
ita,2004,1803226967966
ita,2005,1857524312896
ita,2006,1947919708945
ita,2007,2210292636189
ita,2008,2398856598799
ita,2009,2191241872742
ita,2010,2134017843247
ita,2011,2291991045770
ita,2012,2087077032435
ita,2013,2141315327318
ita,2014,2159133919744
ita,2015,1835899237320
ita,2016,1875797463584
ita,2017,1956950469673
ita,2018,2090910879119
ita,2019,2009383867307
ita,2020,1888709443687
jam,1960,699050679
jam,1961,748028839
jam,1962,777712446
jam,1963,826690466
jam,1964,897931401
jam,1965,972140557
jam,1966,1096738065
jam,1967,1148025407
jam,1968,1083883355
jam,1969,1191287652
jam,1970,1404776071
jam,1971,1539865514
jam,1972,1875048860
jam,1973,1905917553
jam,1974,2375096249
jam,1975,2860411286
jam,1976,2966010230
jam,1977,3249697393
jam,1978,2644449232
jam,1979,2425033998
jam,1980,2679409453
jam,1981,2979061412
jam,1982,3293533288
jam,1983,3619294121
jam,1984,2373566957
jam,1985,2100223150
jam,1986,2754566176
jam,1987,3286987552
jam,1988,3828310735
jam,1989,4404970059
jam,1990,4592224067
jam,1991,4106199176
jam,1992,3535460090
jam,1993,5440064773
jam,1994,5452564385
jam,1995,6577523825
jam,1996,7393883555
jam,1997,8400033894
jam,1998,8787195622
jam,1999,8887061867
jam,2000,9005064475
jam,2001,9194717836
jam,2002,9719017926
jam,2003,9430230564
jam,2004,10174664854
jam,2005,11243868486
jam,2006,11930171468
jam,2007,12799593018
jam,2008,13709402085
jam,2009,12120460873
jam,2010,13220556883
jam,2011,14444655300
jam,2012,14807086889
jam,2013,14264202737
jam,2014,13899228824
jam,2015,14188935948
jam,2016,14077109397
jam,2017,14808989993
jam,2018,15730793853
jam,2019,15830768550
jam,2020,13812425037
jor,1965,599831980
jor,1966,658078969
jor,1967,631755811
jor,1968,561187342
jor,1969,698963876
jor,1970,639596752
jor,1971,678241389
jor,1972,788574629
jor,1973,943700548
jor,1974,1197454207
jor,1975,1363039400
jor,1976,1708734940
jor,1977,2096568479
jor,1978,2602748691
jor,1979,3271728272
jor,1980,3910036925
jor,1981,4384685230
jor,1982,4680567376
jor,1983,4920407601
jor,1984,4966710013
jor,1985,4993829194
jor,1986,6401380000
jor,1987,6755599114
jor,1988,6277197435
jor,1989,4220945005
jor,1990,4160003917
jor,1991,4344250257
jor,1992,5311329067
jor,1993,5605841536
jor,1994,6237739516
jor,1995,6727446632
jor,1996,6928359238
jor,1997,7246188575
jor,1998,7912327362
jor,1999,8149106065
jor,2000,8460424401
jor,2001,8975689845
jor,2002,9582453032
jor,2003,10195660790
jor,2004,11411390409
jor,2005,12588665303
jor,2006,15056929760
jor,2007,17110587447
jor,2008,22657662393
jor,2009,24537876056
jor,2010,27133804225
jor,2011,29524149155
jor,2012,31634561690
jor,2013,34454440141
jor,2014,36847643521
jor,2015,38587017887
jor,2016,39892551127
jor,2017,41408960845
jor,2018,42932112676
jor,2019,44502895915
jor,2020,43697659296
jpn,1960,44307342950
jpn,1961,53508617739
jpn,1962,60723018684
jpn,1963,69498131797
jpn,1964,81749006382
jpn,1965,90950278258
jpn,1966,105628070343
jpn,1967,123781880218
jpn,1968,146601072686
jpn,1969,172204199481
jpn,1970,212609187919
jpn,1971,240151807460
jpn,1972,318031297492
jpn,1973,432082670451
jpn,1974,479625998613
jpn,1975,521541905673
jpn,1976,586161859000
jpn,1977,721411786537
jpn,1978,1013612173519
jpn,1979,1055012119526
jpn,1980,1105385973764
jpn,1981,1218988935130
jpn,1982,1134518001885
jpn,1983,1243323592059
jpn,1984,1318381627004
jpn,1985,1398892744821
jpn,1986,2078953333674
jpn,1987,2532808573157
jpn,1988,3071683013179
jpn,1989,3054914166263
jpn,1990,3132817652848
jpn,1991,3584420077101
jpn,1992,3908809463464
jpn,1993,4454143876947
jpn,1994,4998797547741
jpn,1995,5545563663890
jpn,1996,4923391533852
jpn,1997,4492448605639
jpn,1998,4098362709531
jpn,1999,4635982224064
jpn,2000,4968359075957
jpn,2001,4374711694091
jpn,2002,4182846045874
jpn,2003,4519561645254
jpn,2004,4893116005657
jpn,2005,4831467035390
jpn,2006,4601663122650
jpn,2007,4579750920355
jpn,2008,5106679115127
jpn,2009,5289493117994
jpn,2010,5759071769013
jpn,2011,6233147172341
jpn,2012,6272362996105
jpn,2013,5212328181166
jpn,2014,4896994405353
jpn,2015,4444930651964
jpn,2016,5003677627544
jpn,2017,4930837369151
jpn,2018,5036891740656
jpn,2019,5148781948478
jpn,2020,5057758958707
kaz,1990,26932729103
kaz,1991,24923076923
kaz,1992,24917355372
kaz,1993,23409260880
kaz,1994,21250792886
kaz,1995,20374302652
kaz,1996,21035368251
kaz,1997,22165932063
kaz,1998,22135254836
kaz,1999,16870821840
kaz,2000,18291994909
kaz,2001,22152694162
kaz,2002,24636593223
kaz,2003,30833699703
kaz,2004,43151647003
kaz,2005,57123671734
kaz,2006,81003884545
kaz,2007,104849886826
kaz,2008,133441612247
kaz,2009,115308661143
kaz,2010,148047348241
kaz,2011,192626507972
kaz,2012,207998568866
kaz,2013,236634552078
kaz,2014,221415572820
kaz,2015,184388432149
kaz,2016,137278320084
kaz,2017,166805800596
